title_1,title_2,normalized_title_1,normalized_title_2,similarity,source_1,source_2,link_1,link_2,pubDate_1,pubDate_2
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Audacy,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Audacy,BNN Bloomberg,https://news.google.com/rss/articles/CBMirgFBVV95cUxNdlJpTjY4dHNFV2I3N0ptTkRVb2Zzc2I1UmpweUtkOGl5TlIyYzQtdUZ4LUM3YUthX3N0b3p2eTl4czR3MlVFV1BkaHBGcVdBNDZRdEZxaDFNc0NEUDc5d2EyZWRzeE16cUtXaWhZZlVEQmxlNUw1d1BEN0ZiZ19lZkFuY3AxQVhWQnJoWXBlV09PVlZRWjdmS0ZkTllsNkxsbHIxejk3WmwzWFg1V3c?oc=5,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTmdseURyUlVNQVVQM0lfalU0MjU4eGphWWdfYi1DbkdFRnJ1YzZNUU9zMUs2c2xGSnlTS0xtWHE5V2VpT2JmSV9PMi1WN0ItdzI1VmUxV0Q0UlpkS2JhZk45MVdrMEpTTnhUeE9TMFpxY0V6OEtWcE5EMzYwdFJPRy1BcFRtbWx3a2RuVjhyZVU4ZFBxUmpXVWUtYm1tLTNNSy15b0tsVC1YbWdqcG9pTUMxNkhPdEFIU1pDQzZySzdlQ2tsMG9TUmI1YVRrN3pRZGNTemY1N1Bka2ZV?oc=5,"Wed, 29 Apr 2026 20:54:54 GMT","Wed, 29 Apr 2026 21:23:55 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Washington Times,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Ottumwa Courier,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Washington Times,Ottumwa Courier,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZkUxV1JkUmNmMDBLRVdXLVlXbFJpcVQxLXUxZUI0SWV6TmdJTkZ3VjZnaENoY0lfbFJnQ243RUtnVVZWWUpBczFMaTJuUlFnWktPSG0yLWd3QTRvMzJCSmpfR1NXcWdMaGNkdW1CVzlCR3RNNk5Da09WQmpLNEpHZVQ3QUxTUGh5THZMRDNkVEN6Z2pUMW94ZWwxV19ZQW1xMnZ3QVhqNWY1TXEzZWR2bllqZlh3TmtBWHc4?oc=5,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNYTBuTkVlY1c3aTJma1RMUU5mZkNWeUxBb2lLelZaWlNLWUtIMHRrOVpKQW1WQmtudGNTck1CbFpZU3pCZEdEX0c0Yy1HbWYtQXhiR3BQZ0JtTFJZR2xMZGVLdWU1ODF1MElDVG1uMEZhTVBXRVBFUUVHVkV6THlqTkluX25zVzQxOUliN3pXalVQdHdlbmFoY3ZkekwwSGoweFp1azZmbjVIZGc1QW9JRWdoR2VtWTdNOVlKZWhFM1lFdElaUmlBS05HdTdqOWJvSXhwX19DTXRFWDJ0ZzVxUkpnSHl1RVMxR1gtNUtPdGZpYS1Mdk40V0pHYzN3X3NtSFJCYV92MVY?oc=5,"Wed, 29 Apr 2026 20:28:55 GMT","Thu, 30 Apr 2026 00:10:43 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Washington Times,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Washington Times,Oskaloosa Herald,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZkUxV1JkUmNmMDBLRVdXLVlXbFJpcVQxLXUxZUI0SWV6TmdJTkZ3VjZnaENoY0lfbFJnQ243RUtnVVZWWUpBczFMaTJuUlFnWktPSG0yLWd3QTRvMzJCSmpfR1NXcWdMaGNkdW1CVzlCR3RNNk5Da09WQmpLNEpHZVQ3QUxTUGh5THZMRDNkVEN6Z2pUMW94ZWwxV19ZQW1xMnZ3QVhqNWY1TXEzZWR2bllqZlh3TmtBWHc4?oc=5,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNdFR5VXNwQ2FlcTZibThEQ290VG5sV18zQkVScFhZd0lOXzR0VU5RWFZFdWt6anRjLTcyQmpBekxnLWVTdElVT25pRm80T3NTOTVoZVRmQjlpOUhScDd2ZUpFTk1RQ0pxcDQxVzVscllKV01OR2xRYk81aFZEekhyWTViUXpEcmVvMTNHN0lVSVZhV3RNdlZ1UXQ5cU9YOThBV2pRdVY1Z0VUazVxRGVUclZxWlczdm9ZTUFNU2tMRl9rM2tnd2EwUWRUd2JMc2dhVFpRUXNWaERpYnUtTnVTRGxJTFBSdmlVMU1jd1VKZXpQeUJmNExLQkcyTWNCMG14dUVmM25MQ3Y?oc=5,"Wed, 29 Apr 2026 20:28:55 GMT","Wed, 29 Apr 2026 20:42:03 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Washington Times,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Washington Times,Oskaloosa Herald,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZkUxV1JkUmNmMDBLRVdXLVlXbFJpcVQxLXUxZUI0SWV6TmdJTkZ3VjZnaENoY0lfbFJnQ243RUtnVVZWWUpBczFMaTJuUlFnWktPSG0yLWd3QTRvMzJCSmpfR1NXcWdMaGNkdW1CVzlCR3RNNk5Da09WQmpLNEpHZVQ3QUxTUGh5THZMRDNkVEN6Z2pUMW94ZWwxV19ZQW1xMnZ3QVhqNWY1TXEzZWR2bllqZlh3TmtBWHc4?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOWDBxWE81MFNCR24tRjhhZVBqcmhmTkt3U25ZcTJJalkxR21fZjdHVzJaWXVIRlBfOXA5ZGt2SERoSGN6cV9JcjVjY3UwUVZEMDJIeFA4WUpIaEdlU0Fwd2JvbkM4MDNDdGVNQ2R6X3RfUy1qOTlxdjdHcFg5RHFXUFdZVVc1U0Z2SFFaaDdvaUYwbVBON2Nzem1nN0ZpU2lPNUZEbjhRWm9hNkhIdTI2Mll0TWVkcmFFVUZDXzhkdmpZbG94N2NUVm9GVFR2OE4ySW80aUl1MFNfUVBDQlZFSA?oc=5,"Wed, 29 Apr 2026 20:28:55 GMT","Wed, 29 Apr 2026 20:31:26 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Washington Times,Amazon reports increased Q1 profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Washington Times,BNN Bloomberg,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZkUxV1JkUmNmMDBLRVdXLVlXbFJpcVQxLXUxZUI0SWV6TmdJTkZ3VjZnaENoY0lfbFJnQ243RUtnVVZWWUpBczFMaTJuUlFnWktPSG0yLWd3QTRvMzJCSmpfR1NXcWdMaGNkdW1CVzlCR3RNNk5Da09WQmpLNEpHZVQ3QUxTUGh5THZMRDNkVEN6Z2pUMW94ZWwxV19ZQW1xMnZ3QVhqNWY1TXEzZWR2bllqZlh3TmtBWHc4?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSTAwenR2UXNLWjNGSmZidTBVRjAtRXgzekcwSG1DLWZvbWtLOG5CT2hXcUZBWkxHelVzN3BaSUZ0SDNpck96andRQ2VWTGVWRDFtSzFsZzVTSEhZLURHUW5GNVVBTTgxMzlud2MwR0RyaG9wU3BjbGZnZmJHZ3pFOFcwLXU3NUt3a1FudzNWejZhRzU1cDNnX0VjRWxNdk5wZlZUOHBNYWpHVnNUdzZQX3RFY3Y?oc=5,"Wed, 29 Apr 2026 20:28:55 GMT","Wed, 29 Apr 2026 20:35:38 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Washington Times,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Washington Times,BNN Bloomberg,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQZkUxV1JkUmNmMDBLRVdXLVlXbFJpcVQxLXUxZUI0SWV6TmdJTkZ3VjZnaENoY0lfbFJnQ243RUtnVVZWWUpBczFMaTJuUlFnWktPSG0yLWd3QTRvMzJCSmpfR1NXcWdMaGNkdW1CVzlCR3RNNk5Da09WQmpLNEpHZVQ3QUxTUGh5THZMRDNkVEN6Z2pUMW94ZWwxV19ZQW1xMnZ3QVhqNWY1TXEzZWR2bllqZlh3TmtBWHc4?oc=5,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTmdseURyUlVNQVVQM0lfalU0MjU4eGphWWdfYi1DbkdFRnJ1YzZNUU9zMUs2c2xGSnlTS0xtWHE5V2VpT2JmSV9PMi1WN0ItdzI1VmUxV0Q0UlpkS2JhZk45MVdrMEpTTnhUeE9TMFpxY0V6OEtWcE5EMzYwdFJPRy1BcFRtbWx3a2RuVjhyZVU4ZFBxUmpXVWUtYm1tLTNNSy15b0tsVC1YbWdqcG9pTUMxNkhPdEFIU1pDQzZySzdlQ2tsMG9TUmI1YVRrN3pRZGNTemY1N1Bka2ZV?oc=5,"Wed, 29 Apr 2026 20:28:55 GMT","Wed, 29 Apr 2026 21:23:55 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Ottumwa Courier,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Ottumwa Courier,Oskaloosa Herald,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNYTBuTkVlY1c3aTJma1RMUU5mZkNWeUxBb2lLelZaWlNLWUtIMHRrOVpKQW1WQmtudGNTck1CbFpZU3pCZEdEX0c0Yy1HbWYtQXhiR3BQZ0JtTFJZR2xMZGVLdWU1ODF1MElDVG1uMEZhTVBXRVBFUUVHVkV6THlqTkluX25zVzQxOUliN3pXalVQdHdlbmFoY3ZkekwwSGoweFp1azZmbjVIZGc1QW9JRWdoR2VtWTdNOVlKZWhFM1lFdElaUmlBS05HdTdqOWJvSXhwX19DTXRFWDJ0ZzVxUkpnSHl1RVMxR1gtNUtPdGZpYS1Mdk40V0pHYzN3X3NtSFJCYV92MVY?oc=5,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNdFR5VXNwQ2FlcTZibThEQ290VG5sV18zQkVScFhZd0lOXzR0VU5RWFZFdWt6anRjLTcyQmpBekxnLWVTdElVT25pRm80T3NTOTVoZVRmQjlpOUhScDd2ZUpFTk1RQ0pxcDQxVzVscllKV01OR2xRYk81aFZEekhyWTViUXpEcmVvMTNHN0lVSVZhV3RNdlZ1UXQ5cU9YOThBV2pRdVY1Z0VUazVxRGVUclZxWlczdm9ZTUFNU2tMRl9rM2tnd2EwUWRUd2JMc2dhVFpRUXNWaERpYnUtTnVTRGxJTFBSdmlVMU1jd1VKZXpQeUJmNExLQkcyTWNCMG14dUVmM25MQ3Y?oc=5,"Thu, 30 Apr 2026 00:10:43 GMT","Wed, 29 Apr 2026 20:42:03 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Ottumwa Courier,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Ottumwa Courier,Oskaloosa Herald,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNYTBuTkVlY1c3aTJma1RMUU5mZkNWeUxBb2lLelZaWlNLWUtIMHRrOVpKQW1WQmtudGNTck1CbFpZU3pCZEdEX0c0Yy1HbWYtQXhiR3BQZ0JtTFJZR2xMZGVLdWU1ODF1MElDVG1uMEZhTVBXRVBFUUVHVkV6THlqTkluX25zVzQxOUliN3pXalVQdHdlbmFoY3ZkekwwSGoweFp1azZmbjVIZGc1QW9JRWdoR2VtWTdNOVlKZWhFM1lFdElaUmlBS05HdTdqOWJvSXhwX19DTXRFWDJ0ZzVxUkpnSHl1RVMxR1gtNUtPdGZpYS1Mdk40V0pHYzN3X3NtSFJCYV92MVY?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOWDBxWE81MFNCR24tRjhhZVBqcmhmTkt3U25ZcTJJalkxR21fZjdHVzJaWXVIRlBfOXA5ZGt2SERoSGN6cV9JcjVjY3UwUVZEMDJIeFA4WUpIaEdlU0Fwd2JvbkM4MDNDdGVNQ2R6X3RfUy1qOTlxdjdHcFg5RHFXUFdZVVc1U0Z2SFFaaDdvaUYwbVBON2Nzem1nN0ZpU2lPNUZEbjhRWm9hNkhIdTI2Mll0TWVkcmFFVUZDXzhkdmpZbG94N2NUVm9GVFR2OE4ySW80aUl1MFNfUVBDQlZFSA?oc=5,"Thu, 30 Apr 2026 00:10:43 GMT","Wed, 29 Apr 2026 20:31:26 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Ottumwa Courier,Amazon reports increased Q1 profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Ottumwa Courier,BNN Bloomberg,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNYTBuTkVlY1c3aTJma1RMUU5mZkNWeUxBb2lLelZaWlNLWUtIMHRrOVpKQW1WQmtudGNTck1CbFpZU3pCZEdEX0c0Yy1HbWYtQXhiR3BQZ0JtTFJZR2xMZGVLdWU1ODF1MElDVG1uMEZhTVBXRVBFUUVHVkV6THlqTkluX25zVzQxOUliN3pXalVQdHdlbmFoY3ZkekwwSGoweFp1azZmbjVIZGc1QW9JRWdoR2VtWTdNOVlKZWhFM1lFdElaUmlBS05HdTdqOWJvSXhwX19DTXRFWDJ0ZzVxUkpnSHl1RVMxR1gtNUtPdGZpYS1Mdk40V0pHYzN3X3NtSFJCYV92MVY?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSTAwenR2UXNLWjNGSmZidTBVRjAtRXgzekcwSG1DLWZvbWtLOG5CT2hXcUZBWkxHelVzN3BaSUZ0SDNpck96andRQ2VWTGVWRDFtSzFsZzVTSEhZLURHUW5GNVVBTTgxMzlud2MwR0RyaG9wU3BjbGZnZmJHZ3pFOFcwLXU3NUt3a1FudzNWejZhRzU1cDNnX0VjRWxNdk5wZlZUOHBNYWpHVnNUdzZQX3RFY3Y?oc=5,"Thu, 30 Apr 2026 00:10:43 GMT","Wed, 29 Apr 2026 20:35:38 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Ottumwa Courier,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Ottumwa Courier,BNN Bloomberg,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNYTBuTkVlY1c3aTJma1RMUU5mZkNWeUxBb2lLelZaWlNLWUtIMHRrOVpKQW1WQmtudGNTck1CbFpZU3pCZEdEX0c0Yy1HbWYtQXhiR3BQZ0JtTFJZR2xMZGVLdWU1ODF1MElDVG1uMEZhTVBXRVBFUUVHVkV6THlqTkluX25zVzQxOUliN3pXalVQdHdlbmFoY3ZkekwwSGoweFp1azZmbjVIZGc1QW9JRWdoR2VtWTdNOVlKZWhFM1lFdElaUmlBS05HdTdqOWJvSXhwX19DTXRFWDJ0ZzVxUkpnSHl1RVMxR1gtNUtPdGZpYS1Mdk40V0pHYzN3X3NtSFJCYV92MVY?oc=5,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTmdseURyUlVNQVVQM0lfalU0MjU4eGphWWdfYi1DbkdFRnJ1YzZNUU9zMUs2c2xGSnlTS0xtWHE5V2VpT2JmSV9PMi1WN0ItdzI1VmUxV0Q0UlpkS2JhZk45MVdrMEpTTnhUeE9TMFpxY0V6OEtWcE5EMzYwdFJPRy1BcFRtbWx3a2RuVjhyZVU4ZFBxUmpXVWUtYm1tLTNNSy15b0tsVC1YbWdqcG9pTUMxNkhPdEFIU1pDQzZySzdlQ2tsMG9TUmI1YVRrN3pRZGNTemY1N1Bka2ZV?oc=5,"Thu, 30 Apr 2026 00:10:43 GMT","Wed, 29 Apr 2026 21:23:55 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,Amazon reports increased Q1 profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Oskaloosa Herald,BNN Bloomberg,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNdFR5VXNwQ2FlcTZibThEQ290VG5sV18zQkVScFhZd0lOXzR0VU5RWFZFdWt6anRjLTcyQmpBekxnLWVTdElVT25pRm80T3NTOTVoZVRmQjlpOUhScDd2ZUpFTk1RQ0pxcDQxVzVscllKV01OR2xRYk81aFZEekhyWTViUXpEcmVvMTNHN0lVSVZhV3RNdlZ1UXQ5cU9YOThBV2pRdVY1Z0VUazVxRGVUclZxWlczdm9ZTUFNU2tMRl9rM2tnd2EwUWRUd2JMc2dhVFpRUXNWaERpYnUtTnVTRGxJTFBSdmlVMU1jd1VKZXpQeUJmNExLQkcyTWNCMG14dUVmM25MQ3Y?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSTAwenR2UXNLWjNGSmZidTBVRjAtRXgzekcwSG1DLWZvbWtLOG5CT2hXcUZBWkxHelVzN3BaSUZ0SDNpck96andRQ2VWTGVWRDFtSzFsZzVTSEhZLURHUW5GNVVBTTgxMzlud2MwR0RyaG9wU3BjbGZnZmJHZ3pFOFcwLXU3NUt3a1FudzNWejZhRzU1cDNnX0VjRWxNdk5wZlZUOHBNYWpHVnNUdzZQX3RFY3Y?oc=5,"Wed, 29 Apr 2026 20:42:03 GMT","Wed, 29 Apr 2026 20:35:38 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Oskaloosa Herald,BNN Bloomberg,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNdFR5VXNwQ2FlcTZibThEQ290VG5sV18zQkVScFhZd0lOXzR0VU5RWFZFdWt6anRjLTcyQmpBekxnLWVTdElVT25pRm80T3NTOTVoZVRmQjlpOUhScDd2ZUpFTk1RQ0pxcDQxVzVscllKV01OR2xRYk81aFZEekhyWTViUXpEcmVvMTNHN0lVSVZhV3RNdlZ1UXQ5cU9YOThBV2pRdVY1Z0VUazVxRGVUclZxWlczdm9ZTUFNU2tMRl9rM2tnd2EwUWRUd2JMc2dhVFpRUXNWaERpYnUtTnVTRGxJTFBSdmlVMU1jd1VKZXpQeUJmNExLQkcyTWNCMG14dUVmM25MQ3Y?oc=5,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTmdseURyUlVNQVVQM0lfalU0MjU4eGphWWdfYi1DbkdFRnJ1YzZNUU9zMUs2c2xGSnlTS0xtWHE5V2VpT2JmSV9PMi1WN0ItdzI1VmUxV0Q0UlpkS2JhZk45MVdrMEpTTnhUeE9TMFpxY0V6OEtWcE5EMzYwdFJPRy1BcFRtbWx3a2RuVjhyZVU4ZFBxUmpXVWUtYm1tLTNNSy15b0tsVC1YbWdqcG9pTUMxNkhPdEFIU1pDQzZySzdlQ2tsMG9TUmI1YVRrN3pRZGNTemY1N1Bka2ZV?oc=5,"Wed, 29 Apr 2026 20:42:03 GMT","Wed, 29 Apr 2026 21:23:55 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,Amazon reports increased Q1 profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Oskaloosa Herald,BNN Bloomberg,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOWDBxWE81MFNCR24tRjhhZVBqcmhmTkt3U25ZcTJJalkxR21fZjdHVzJaWXVIRlBfOXA5ZGt2SERoSGN6cV9JcjVjY3UwUVZEMDJIeFA4WUpIaEdlU0Fwd2JvbkM4MDNDdGVNQ2R6X3RfUy1qOTlxdjdHcFg5RHFXUFdZVVc1U0Z2SFFaaDdvaUYwbVBON2Nzem1nN0ZpU2lPNUZEbjhRWm9hNkhIdTI2Mll0TWVkcmFFVUZDXzhkdmpZbG94N2NUVm9GVFR2OE4ySW80aUl1MFNfUVBDQlZFSA?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSTAwenR2UXNLWjNGSmZidTBVRjAtRXgzekcwSG1DLWZvbWtLOG5CT2hXcUZBWkxHelVzN3BaSUZ0SDNpck96andRQ2VWTGVWRDFtSzFsZzVTSEhZLURHUW5GNVVBTTgxMzlud2MwR0RyaG9wU3BjbGZnZmJHZ3pFOFcwLXU3NUt3a1FudzNWejZhRzU1cDNnX0VjRWxNdk5wZlZUOHBNYWpHVnNUdzZQX3RFY3Y?oc=5,"Wed, 29 Apr 2026 20:31:26 GMT","Wed, 29 Apr 2026 20:35:38 GMT"
Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - Oskaloosa Herald,Amazon reports increased 1Q profits and net sales fueled by cloud computing demand - BNN Bloomberg,amazon reports increased profits net sales fueled cloud computing demand,amazon reports increased profits net sales fueled cloud computing demand,1.0000,Oskaloosa Herald,BNN Bloomberg,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOWDBxWE81MFNCR24tRjhhZVBqcmhmTkt3U25ZcTJJalkxR21fZjdHVzJaWXVIRlBfOXA5ZGt2SERoSGN6cV9JcjVjY3UwUVZEMDJIeFA4WUpIaEdlU0Fwd2JvbkM4MDNDdGVNQ2R6X3RfUy1qOTlxdjdHcFg5RHFXUFdZVVc1U0Z2SFFaaDdvaUYwbVBON2Nzem1nN0ZpU2lPNUZEbjhRWm9hNkhIdTI2Mll0TWVkcmFFVUZDXzhkdmpZbG94N2NUVm9GVFR2OE4ySW80aUl1MFNfUVBDQlZFSA?oc=5,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTmdseURyUlVNQVVQM0lfalU0MjU4eGphWWdfYi1DbkdFRnJ1YzZNUU9zMUs2c2xGSnlTS0xtWHE5V2VpT2JmSV9PMi1WN0ItdzI1VmUxV0Q0UlpkS2JhZk45MVdrMEpTTnhUeE9TMFpxY0V6OEtWcE5EMzYwdFJPRy1BcFRtbWx3a2RuVjhyZVU4ZFBxUmpXVWUtYm1tLTNNSy15b0tsVC1YbWdqcG9pTUMxNkhPdEFIU1pDQzZySzdlQ2tsMG9TUmI1YVRrN3pRZGNTemY1N1Bka2ZV?oc=5,"Wed, 29 Apr 2026 20:31:26 GMT","Wed, 29 Apr 2026 21:23:55 GMT"
Microsoft Q3 Earnings Beat Estimates as Cloud and AI Drive Results - Zacks Investment Research,Microsoft Q3 Earnings Beat Estimates as Cloud and AI Drive Results - Yahoo Finance,microsoft earnings beat estimates cloud drive results,microsoft earnings beat estimates cloud drive results,1.0000,Zacks Investment Research,Yahoo Finance,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQckgyV0o3SHRNQjYtV3Q5bmdYRHU4bFJyX0NWckVTbWlEV3Z2d2s2alF3UG5xLUc3UmdNQTVyLXRnUUtndHgwaWl0bDFLbk42XzhGeFQ3eUdMZFdZWHZUeGh1SXY5UXAxYUNzUHBrZm9vTGtqLWxfaU1pRGpILVdid0lfekZDZTFSc3ozTm1PeUtaVURwMk5UNUNsaU1QbmhJWGNjN1dUblFTRUU?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxNbGNpNU5kSldnZWIzRVBFU3N4SlJKMm92VWJ0VElFbEQtUzA4dkRPLVdRcFc0WmhvZXZqVi1Za0VFS184LWZRdkgzaHN4eGNJNHVTd2IwbzlDUzFiMGxzQjFXOWxjTjFEaUhKVzk1clV0NVUwRExhYk8tUjBPUzZPaE1zSVo2ZUFIM0hESldRVmxjOEtmTGZPTU5LUVZQNm5rdmYw?oc=5,"Thu, 30 Apr 2026 15:02:33 GMT","Thu, 30 Apr 2026 15:58:00 GMT"
The demise of software engineering jobs has been greatly exaggerated - CNN,Demise of software engineering jobs greatly exaggerated - Toledo Blade,demise software engineering jobs greatly exaggerated,demise software engineering jobs greatly exaggerated,1.0000,CNN,Toledo Blade,https://news.google.com/rss/articles/CBMib0FVX3lxTE8tOElicVFPaWtXSUwxTC16U2Q0aGNsT3piYTNjLUdIbWwtR3RWZkV5M2F6eTktaTBlNDBGdVRCU2xOTUNXdmc2UW92Q19xcE9BNEQtSGtkMzlRcG9RRHZEcVJkZEFpTkMzdnh0c2FKZw?oc=5,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQZjV1Uk9yUURfTmVxRFlqbGhYcGRfTHNySTAtbVdEQWdOMTlBZW13WFpiZWpmSGdJTF85cFZEMGFfYjZrVE00T2R4OEFzYkFNVi1pWEVuTExBeHlnWmJiQmlaNnJlS0tPdEl1eUQyczU2Wk9ZQWJqU3h0WXlFVWdET1VUQ3F1a2t3VW5FdHQ0VUEzZ01PSTJYVjNaZk5Lc3JjUmt5bDRCZEJyUkNZZktnOWVtV29GUmhnNXFpUUNZUFh5UkRfSElXQjgwYUpRcWNpYk5kV2lDTmlYQQ?oc=5,"Wed, 08 Apr 2026 07:00:00 GMT","Sun, 12 Apr 2026 07:00:00 GMT"
"AWS CEO dismisses AI job loss fears, says Amazon plans to hire 11,000 interns in 2026 - Business Insider","AWS CEO dismisses AI job loss fears, says Amazon plans to hire 11,000 interns in 2026 - Yahoo News Malaysia",aws ceo dismisses job loss fears says amazon plans hire interns,aws ceo dismisses job loss fears says amazon plans hire interns,1.0000,Business Insider,Yahoo News Malaysia,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNbkFyWE5teDNPa3VlRFpuMUhHNVk3Ul9ZMGd6WmlheHB4WjNkZFg5eFI0b0tQM281SEc4bTd2NUVMSDQ1RDJLZUNzS0VkQzZaellFZkNhbXdyNFJuTDdJMEFkcXFtZWhCak5Tbl9xTnQwdlFWcUhyb3dtVmN2aF9BbkM2NnJyRzN5N2Zj?oc=5,https://news.google.com/rss/articles/CBMie0FVX3lxTFBDTUM2ZXF6WXlUaXdtem1XTDdmTzR5dFdfLVNnT1BESmdzai0zOC1jbUVnQnVRMUFMNTF0SlVuVTUteXMydXhRR3R1RXJKTS15UURfSURkUENnNHV6dU9IRF84X1pvaXM2ZFVaRFo0RTJNUU1NU2VwcnBtcw?oc=5,"Fri, 01 May 2026 09:07:08 GMT","Fri, 01 May 2026 09:07:01 GMT"
